time,pm25,pm10,no2,so2,co,o3,us_aqi,temperature,humidity,wind_speed,calculated_aqi,calculated_category,primary_pollutant,city_name,city_id
2026-06-23 02:00:00,6.5,7.2,13.9,13.1,314.0,41.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-23 03:00:00,7.4,8.0,15.4,15.3,373.0,42.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-23 04:00:00,9.7,10.3,16.0,17.6,345.0,47.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-06-23 05:00:00,10.0,10.5,16.1,19.9,275.0,55.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-06-23 06:00:00,10.0,10.1,15.8,21.3,232.0,62.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-06-23 07:00:00,9.7,9.7,14.9,21.3,246.0,69.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-06-23 08:00:00,9.6,9.7,13.6,20.4,286.0,76.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-23 09:00:00,10.0,10.1,12.8,18.6,326.0,79.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-23 10:00:00,8.7,9.3,12.9,15.4,344.0,76.0,49,28.2,82.0,24.5,49,Good,PM2.5,Mumbai,2
2026-06-23 11:00:00,8.7,9.6,13.5,11.3,362.0,69.0,48,28.2,82.0,24.5,48,Good,PM2.5,Mumbai,2
2026-06-23 12:00:00,8.8,9.4,17.1,13.0,414.0,57.0,48,28.2,82.0,24.5,48,Good,PM2.5,Mumbai,2
2026-06-23 13:00:00,8.8,9.7,17.2,12.1,542.0,54.0,47,28.2,82.0,24.5,47,Good,PM2.5,Mumbai,2
2026-06-23 14:00:00,9.1,11.1,17.2,10.7,705.0,50.0,47,28.2,82.0,24.5,47,Good,PM2.5,Mumbai,2
2026-06-23 15:00:00,10.0,14.6,16.6,9.4,811.0,48.0,47,28.2,82.0,24.5,47,Good,PM2.5,Mumbai,2
2026-06-23 16:00:00,11.2,18.7,15.0,8.1,824.0,48.0,47,28.2,82.0,24.5,47,Good,PM2.5,Mumbai,2
2026-06-23 17:00:00,12.7,26.1,12.9,6.9,780.0,50.0,47,28.2,82.0,24.5,52,Moderate,PM2.5,Mumbai,2
2026-06-23 18:00:00,13.4,33.4,11.0,5.9,698.0,51.0,48,28.2,82.0,24.5,54,Moderate,PM2.5,Mumbai,2
2026-06-23 19:00:00,12.2,30.9,9.6,5.3,555.0,51.0,49,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-06-23 20:00:00,11.3,27.8,8.3,4.9,374.0,52.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-23 21:00:00,10.3,24.5,7.3,4.5,237.0,52.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-23 22:00:00,11.1,29.2,6.2,3.9,169.0,54.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-23 23:00:00,11.1,31.7,5.4,3.2,145.0,55.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-06-24 00:00:00,8.4,20.9,7.6,6.0,179.0,57.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-06-24 01:00:00,9.3,19.7,11.5,9.6,326.0,53.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-06-24 02:00:00,10.2,17.7,16.8,14.7,531.0,47.0,52,28.2,82.0,24.5,52,Moderate,PM2.5,Mumbai,2
2026-06-24 03:00:00,10.3,16.2,20.9,19.3,641.0,43.0,52,28.2,82.0,24.5,52,Moderate,PM2.5,Mumbai,2
2026-06-24 04:00:00,12.1,16.8,22.9,23.3,559.0,42.0,52,28.2,82.0,24.5,52,Moderate,PM2.5,Mumbai,2
2026-06-24 05:00:00,12.9,16.2,23.6,26.8,383.0,44.0,52,28.2,82.0,24.5,53,Moderate,PM2.5,Mumbai,2
2026-06-24 06:00:00,12.4,15.5,23.0,28.2,253.0,47.0,53,28.2,82.0,24.5,53,Moderate,PM2.5,Mumbai,2
2026-06-24 07:00:00,12.0,15.8,20.3,26.1,233.0,54.0,53,28.2,82.0,24.5,53,Moderate,PM2.5,Mumbai,2
2026-06-24 08:00:00,12.1,18.7,16.3,21.8,260.0,64.0,53,28.2,82.0,24.5,53,Moderate,PM2.5,Mumbai,2
2026-06-24 09:00:00,13.8,26.0,13.6,18.0,285.0,70.0,53,28.2,82.0,24.5,55,Moderate,PM2.5,Mumbai,2
2026-06-24 10:00:00,14.9,29.0,13.6,15.5,291.0,69.0,54,28.2,82.0,24.5,57,Moderate,PM2.5,Mumbai,2
2026-06-24 11:00:00,15.3,32.6,14.8,13.5,296.0,65.0,54,28.2,82.0,24.5,58,Moderate,PM2.5,Mumbai,2
2026-06-24 12:00:00,15.1,35.3,15.6,12.0,299.0,60.0,55,28.2,82.0,24.5,57,Moderate,PM2.5,Mumbai,2
2026-06-24 13:00:00,14.4,36.9,15.3,11.1,301.0,56.0,55,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-24 14:00:00,13.9,36.2,14.7,10.7,303.0,51.0,55,28.2,82.0,24.5,55,Moderate,PM2.5,Mumbai,2
2026-06-24 15:00:00,14.1,39.5,14.0,10.5,305.0,48.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-24 16:00:00,12.9,34.8,13.4,10.6,314.0,46.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-24 17:00:00,12.5,30.7,12.8,11.0,325.0,45.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-24 18:00:00,12.7,30.4,12.2,11.1,317.0,44.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-24 19:00:00,13.2,31.8,11.4,10.6,275.0,43.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-24 20:00:00,13.5,32.2,10.7,9.7,215.0,43.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-24 21:00:00,13.7,32.4,10.1,9.2,170.0,43.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-24 22:00:00,13.6,32.6,9.8,9.1,151.0,43.0,57,28.2,82.0,24.5,57,Moderate,PM2.5,Mumbai,2
2026-06-24 23:00:00,13.4,33.8,9.8,9.2,147.0,43.0,57,28.2,82.0,24.5,57,Moderate,PM2.5,Mumbai,2
2026-06-25 00:00:00,13.1,32.0,10.0,9.7,163.0,44.0,57,28.2,82.0,24.5,57,Moderate,PM2.5,Mumbai,2
2026-06-25 01:00:00,13.4,31.4,10.8,10.8,216.0,44.0,58,28.2,82.0,24.5,58,Moderate,PM2.5,Mumbai,2
2026-06-25 02:00:00,14.1,31.3,11.7,12.3,289.0,44.0,58,28.2,82.0,24.5,58,Moderate,PM2.5,Mumbai,2
2026-06-25 03:00:00,14.5,30.9,11.9,13.2,329.0,48.0,58,28.2,82.0,24.5,58,Moderate,PM2.5,Mumbai,2
2026-06-25 04:00:00,14.5,30.3,10.5,13.2,305.0,60.0,58,28.2,82.0,24.5,58,Moderate,PM2.5,Mumbai,2
2026-06-25 05:00:00,13.9,27.4,8.2,12.6,249.0,77.0,59,28.2,82.0,24.5,59,Moderate,PM2.5,Mumbai,2
2026-06-25 06:00:00,15.4,27.8,6.6,12.1,203.0,90.0,59,28.2,82.0,24.5,59,Moderate,PM2.5,Mumbai,2
2026-06-25 07:00:00,17.0,29.7,6.2,11.9,183.0,97.0,59,28.2,82.0,24.5,61,Moderate,PM2.5,Mumbai,2
2026-06-25 08:00:00,16.8,29.6,6.3,11.7,173.0,101.0,59,28.2,82.0,24.5,61,Moderate,PM2.5,Mumbai,2
2026-06-25 09:00:00,16.4,28.1,6.8,11.3,171.0,99.0,60,28.2,82.0,24.5,60,Moderate,PM2.5,Mumbai,2
2026-06-25 10:00:00,14.8,24.9,7.5,10.3,175.0,90.0,60,28.2,82.0,24.5,60,Moderate,PM2.5,Mumbai,2
2026-06-25 11:00:00,12.9,22.5,8.5,9.0,187.0,76.0,60,28.2,82.0,24.5,60,Moderate,PM2.5,Mumbai,2
2026-06-25 12:00:00,17.4,38.9,8.0,6.0,209.0,74.0,60,28.2,82.0,24.5,62,Moderate,PM2.5,Mumbai,2
2026-06-25 13:00:00,17.7,40.4,9.3,6.6,252.0,65.0,60,28.2,82.0,24.5,63,Moderate,PM2.5,Mumbai,2
2026-06-25 14:00:00,17.6,40.2,11.1,7.4,305.0,51.0,60,28.2,82.0,24.5,63,Moderate,PM2.5,Mumbai,2
2026-06-25 15:00:00,17.3,39.3,12.3,8.1,342.0,42.0,60,28.2,82.0,24.5,62,Moderate,PM2.5,Mumbai,2
2026-06-25 16:00:00,16.8,38.4,12.4,8.4,355.0,40.0,61,28.2,82.0,24.5,61,Moderate,PM2.5,Mumbai,2
2026-06-25 17:00:00,16.7,37.1,11.9,8.6,353.0,41.0,61,28.2,82.0,24.5,61,Moderate,PM2.5,Mumbai,2
2026-06-25 18:00:00,16.7,36.8,11.4,8.8,334.0,42.0,61,28.2,82.0,24.5,61,Moderate,PM2.5,Mumbai,2
2026-06-25 19:00:00,16.2,34.6,11.1,9.0,288.0,42.0,62,28.2,82.0,24.5,62,Moderate,PM2.5,Mumbai,2
2026-06-25 20:00:00,16.1,33.8,10.8,9.3,226.0,42.0,62,28.2,82.0,24.5,62,Moderate,PM2.5,Mumbai,2
2026-06-25 21:00:00,15.9,33.1,10.7,9.6,180.0,42.0,62,28.2,82.0,24.5,62,Moderate,PM2.5,Mumbai,2
2026-06-25 22:00:00,15.7,32.6,10.9,10.0,161.0,42.0,62,28.2,82.0,24.5,62,Moderate,PM2.5,Mumbai,2
2026-06-25 23:00:00,15.4,32.0,11.2,10.5,159.0,42.0,62,28.2,82.0,24.5,62,Moderate,PM2.5,Mumbai,2
2026-06-26 00:00:00,13.1,28.8,8.4,7.9,177.0,45.0,63,28.2,82.0,24.5,63,Moderate,PM2.5,Mumbai,2
2026-06-26 01:00:00,13.5,29.4,9.5,9.1,234.0,44.0,63,28.2,82.0,24.5,63,Moderate,PM2.5,Mumbai,2
2026-06-26 02:00:00,15.3,32.4,10.9,10.7,312.0,45.0,63,28.2,82.0,24.5,63,Moderate,PM2.5,Mumbai,2
2026-06-26 03:00:00,17.2,35.7,11.5,12.1,359.0,51.0,63,28.2,82.0,24.5,63,Moderate,PM2.5,Mumbai,2
2026-06-26 04:00:00,19.8,39.3,10.6,13.2,348.0,70.0,63,28.2,82.0,24.5,67,Moderate,PM2.5,Mumbai,2
2026-06-26 05:00:00,23.0,43.2,9.0,14.2,307.0,95.0,63,28.2,82.0,24.5,74,Moderate,PM2.5,Mumbai,2
2026-06-26 06:00:00,25.7,46.2,7.6,14.5,268.0,114.0,64,28.2,82.0,24.5,80,Moderate,PM2.5,Mumbai,2
2026-06-26 07:00:00,26.0,45.6,6.7,13.9,240.0,122.0,65,28.2,82.0,24.5,80,Moderate,PM2.5,Mumbai,2
2026-06-26 08:00:00,25.7,44.2,6.0,12.7,214.0,123.0,66,28.2,82.0,24.5,80,Moderate,PM2.5,Mumbai,2
2026-06-26 09:00:00,24.8,42.3,5.8,11.5,197.0,118.0,66,28.2,82.0,24.5,78,Moderate,PM2.5,Mumbai,2
2026-06-26 10:00:00,22.6,39.0,6.3,10.4,179.0,105.0,67,28.2,82.0,24.5,73,Moderate,PM2.5,Mumbai,2
2026-06-26 11:00:00,19.4,33.6,7.3,9.2,169.0,87.0,68,28.2,82.0,24.5,68,Moderate,PM2.5,Mumbai,2
2026-06-26 12:00:00,20.8,42.6,7.5,6.6,206.0,67.0,68,28.2,82.0,24.5,69,Moderate,PM2.5,Mumbai,2
2026-06-26 13:00:00,19.6,39.9,8.9,7.1,339.0,60.0,68,28.2,82.0,24.5,68,Moderate,PM2.5,Mumbai,2
2026-06-26 14:00:00,18.6,37.7,10.9,7.7,519.0,50.0,68,28.2,82.0,24.5,68,Moderate,PM2.5,Mumbai,2
2026-06-26 15:00:00,17.9,36.1,12.5,8.3,630.0,42.0,69,28.2,82.0,24.5,69,Moderate,PM2.5,Mumbai,2
2026-06-26 16:00:00,17.3,34.3,13.2,8.8,611.0,39.0,69,28.2,82.0,24.5,69,Moderate,PM2.5,Mumbai,2
2026-06-26 17:00:00,16.8,32.8,13.4,9.2,523.0,39.0,69,28.2,82.0,24.5,69,Moderate,PM2.5,Mumbai,2
2026-06-26 18:00:00,16.5,32.4,13.5,9.6,438.0,39.0,69,28.2,82.0,24.5,69,Moderate,PM2.5,Mumbai,2
2026-06-26 19:00:00,15.7,30.2,13.3,9.8,375.0,39.0,69,28.2,82.0,24.5,69,Moderate,PM2.5,Mumbai,2
2026-06-26 20:00:00,15.0,28.8,12.8,10.1,316.0,40.0,69,28.2,82.0,24.5,69,Moderate,PM2.5,Mumbai,2
2026-06-26 21:00:00,14.1,26.8,12.8,10.6,271.0,40.0,68,28.2,82.0,24.5,68,Moderate,PM2.5,Mumbai,2
2026-06-26 22:00:00,13.7,25.4,13.7,11.7,248.0,39.0,68,28.2,82.0,24.5,68,Moderate,PM2.5,Mumbai,2
2026-06-26 23:00:00,13.6,24.4,14.9,13.2,240.0,37.0,68,28.2,82.0,24.5,68,Moderate,PM2.5,Mumbai,2
2026-06-27 00:00:00,12.4,21.2,13.9,13.1,241.0,36.0,68,28.2,82.0,24.5,68,Moderate,PM2.5,Mumbai,2
2026-06-27 01:00:00,12.5,20.7,14.3,14.9,255.0,35.0,68,28.2,82.0,24.5,68,Moderate,PM2.5,Mumbai,2
2026-06-27 02:00:00,12.8,20.5,14.8,17.5,277.0,35.0,68,28.2,82.0,24.5,68,Moderate,PM2.5,Mumbai,2
2026-06-27 03:00:00,13.5,20.7,14.7,19.4,290.0,42.0,68,28.2,82.0,24.5,68,Moderate,PM2.5,Mumbai,2
2026-06-27 04:00:00,15.1,22.4,13.5,20.4,283.0,63.0,67,28.2,82.0,24.5,67,Moderate,PM2.5,Mumbai,2
2026-06-27 05:00:00,18.5,26.8,11.6,20.7,267.0,91.0,67,28.2,82.0,24.5,67,Moderate,PM2.5,Mumbai,2
2026-06-27 06:00:00,22.8,32.8,9.8,20.0,248.0,113.0,67,28.2,82.0,24.5,74,Moderate,PM2.5,Mumbai,2
2026-06-27 07:00:00,25.4,36.7,8.0,17.7,226.0,127.0,66,28.2,82.0,24.5,81,Moderate,O3,Mumbai,2
2026-06-27 08:00:00,24.7,35.9,6.3,14.5,203.0,135.0,66,28.2,82.0,24.5,93,Moderate,O3,Mumbai,2
2026-06-27 09:00:00,22.9,33.6,5.3,11.6,188.0,134.0,66,28.2,82.0,24.5,91,Moderate,O3,Mumbai,2
2026-06-27 10:00:00,20.3,31.2,5.6,9.5,168.0,120.0,66,28.2,82.0,24.5,71,Moderate,O3,Mumbai,2
2026-06-27 11:00:00,18.0,29.5,6.7,7.8,157.0,98.0,66,28.2,82.0,24.5,66,Moderate,PM2.5,Mumbai,2
2026-06-27 12:00:00,17.5,27.5,8.4,8.9,206.0,90.0,66,28.2,82.0,24.5,66,Moderate,PM2.5,Mumbai,2
2026-06-27 13:00:00,15.8,25.5,9.7,8.6,373.0,77.0,66,28.2,82.0,24.5,66,Moderate,PM2.5,Mumbai,2
2026-06-27 14:00:00,14.6,24.1,11.5,8.1,599.0,60.0,65,28.2,82.0,24.5,65,Moderate,PM2.5,Mumbai,2
2026-06-27 15:00:00,14.3,24.1,13.0,7.9,765.0,46.0,65,28.2,82.0,24.5,65,Moderate,PM2.5,Mumbai,2
2026-06-27 16:00:00,14.3,24.4,13.8,8.2,829.0,41.0,65,28.2,82.0,24.5,65,Moderate,PM2.5,Mumbai,2
2026-06-27 17:00:00,15.0,25.7,14.2,8.8,832.0,39.0,65,28.2,82.0,24.5,65,Moderate,PM2.5,Mumbai,2
2026-06-27 18:00:00,16.4,27.9,14.3,9.1,774.0,39.0,64,28.2,82.0,24.5,64,Moderate,PM2.5,Mumbai,2
2026-06-27 19:00:00,16.6,28.6,14.1,8.9,618.0,39.0,64,28.2,82.0,24.5,64,Moderate,PM2.5,Mumbai,2
2026-06-27 20:00:00,15.8,27.8,13.7,8.6,400.0,39.0,64,28.2,82.0,24.5,64,Moderate,PM2.5,Mumbai,2
2026-06-27 21:00:00,15.4,27.4,13.4,8.5,234.0,39.0,65,28.2,82.0,24.5,65,Moderate,PM2.5,Mumbai,2
2026-06-27 22:00:00,14.6,26.2,13.6,8.9,168.0,38.0,65,28.2,82.0,24.5,65,Moderate,PM2.5,Mumbai,2
2026-06-27 23:00:00,14.3,25.3,14.0,9.6,153.0,37.0,65,28.2,82.0,24.5,65,Moderate,PM2.5,Mumbai,2
2026-06-28 00:00:00,10.5,17.6,12.6,10.7,156.0,40.0,65,28.2,82.0,24.5,65,Moderate,PM2.5,Mumbai,2
2026-06-28 01:00:00,10.2,17.4,11.9,10.9,175.0,41.0,65,28.2,82.0,24.5,65,Moderate,PM2.5,Mumbai,2
2026-06-28 02:00:00,10.4,18.0,10.8,11.2,211.0,42.0,64,28.2,82.0,24.5,64,Moderate,PM2.5,Mumbai,2
2026-06-28 03:00:00,10.8,18.3,9.6,11.6,234.0,51.0,64,28.2,82.0,24.5,64,Moderate,PM2.5,Mumbai,2
2026-06-28 04:00:00,12.6,20.3,8.3,12.6,227.0,73.0,64,28.2,82.0,24.5,64,Moderate,PM2.5,Mumbai,2
2026-06-28 05:00:00,15.9,24.4,7.0,13.8,206.0,102.0,64,28.2,82.0,24.5,64,Moderate,PM2.5,Mumbai,2
2026-06-28 06:00:00,19.6,29.4,5.8,14.0,188.0,123.0,64,28.2,82.0,24.5,76,Moderate,O3,Mumbai,2
2026-06-28 07:00:00,21.2,31.7,4.9,12.5,180.0,132.0,63,28.2,82.0,24.5,88,Moderate,O3,Mumbai,2
2026-06-28 08:00:00,20.7,31.2,4.2,10.0,175.0,132.0,63,28.2,82.0,24.5,88,Moderate,O3,Mumbai,2
2026-06-28 09:00:00,18.0,29.0,3.9,7.8,173.0,125.0,63,28.2,82.0,24.5,78,Moderate,O3,Mumbai,2
2026-06-28 10:00:00,14.8,26.7,4.2,6.0,170.0,104.0,62,28.2,82.0,24.5,62,Moderate,PM2.5,Mumbai,2
2026-06-28 11:00:00,12.7,25.1,4.9,4.5,169.0,75.0,62,28.2,82.0,24.5,62,Moderate,PM2.5,Mumbai,2
2026-06-28 12:00:00,11.1,23.1,5.5,3.5,178.0,53.0,61,28.2,82.0,24.5,61,Moderate,PM2.5,Mumbai,2
2026-06-28 13:00:00,10.7,21.8,5.9,3.4,204.0,46.0,61,28.2,82.0,24.5,61,Moderate,PM2.5,Mumbai,2
2026-06-28 14:00:00,10.1,20.0,6.4,3.8,239.0,46.0,61,28.2,82.0,24.5,61,Moderate,PM2.5,Mumbai,2
2026-06-28 15:00:00,10.1,18.7,6.9,4.5,273.0,46.0,60,28.2,82.0,24.5,60,Moderate,PM2.5,Mumbai,2
2026-06-28 16:00:00,10.0,17.7,7.8,5.5,309.0,45.0,60,28.2,82.0,24.5,60,Moderate,PM2.5,Mumbai,2
2026-06-28 17:00:00,10.7,18.9,8.8,6.8,343.0,44.0,60,28.2,82.0,24.5,60,Moderate,PM2.5,Mumbai,2
2026-06-28 18:00:00,11.4,19.7,9.3,7.5,348.0,44.0,59,28.2,82.0,24.5,59,Moderate,PM2.5,Mumbai,2
2026-06-28 19:00:00,10.4,18.4,9.0,7.2,298.0,44.0,59,28.2,82.0,24.5,59,Moderate,PM2.5,Mumbai,2
2026-06-28 20:00:00,10.7,19.2,8.3,6.5,218.0,45.0,58,28.2,82.0,24.5,58,Moderate,PM2.5,Mumbai,2
2026-06-28 21:00:00,10.6,19.1,7.8,6.0,162.0,45.0,58,28.2,82.0,24.5,58,Moderate,PM2.5,Mumbai,2
2026-06-28 22:00:00,9.8,17.3,7.7,6.0,148.0,45.0,58,28.2,82.0,24.5,58,Moderate,PM2.5,Mumbai,2
2026-06-28 23:00:00,9.6,16.8,7.7,6.2,157.0,45.0,57,28.2,82.0,24.5,57,Moderate,PM2.5,Mumbai,2
2026-06-29 00:00:00,6.1,11.8,5.1,3.9,184.0,49.0,57,28.2,82.0,24.5,57,Moderate,PM2.5,Mumbai,2
2026-06-29 01:00:00,6.7,12.4,7.8,5.7,245.0,45.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-29 02:00:00,8.3,14.4,11.5,8.1,325.0,41.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-29 03:00:00,10.1,16.6,13.6,10.1,366.0,42.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-29 04:00:00,11.2,18.3,12.7,11.3,334.0,54.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-29 05:00:00,12.1,19.8,10.2,12.1,264.0,71.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-29 06:00:00,14.3,22.6,8.2,12.4,208.0,84.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-29 07:00:00,16.9,26.5,7.2,11.9,186.0,90.0,55,28.2,82.0,24.5,61,Moderate,PM2.5,Mumbai,2
2026-06-29 08:00:00,16.9,28.3,6.7,10.8,179.0,92.0,55,28.2,82.0,24.5,61,Moderate,PM2.5,Mumbai,2
2026-06-29 09:00:00,16.4,27.5,6.5,9.8,181.0,91.0,55,28.2,82.0,24.5,60,Moderate,PM2.5,Mumbai,2
2026-06-29 10:00:00,16.2,26.9,6.8,9.0,186.0,85.0,54,28.2,82.0,24.5,60,Moderate,PM2.5,Mumbai,2
2026-06-29 11:00:00,15.4,24.9,7.6,8.1,200.0,76.0,54,28.2,82.0,24.5,58,Moderate,PM2.5,Mumbai,2
2026-06-29 12:00:00,16.8,32.7,8.1,7.4,232.0,78.0,55,28.2,82.0,24.5,61,Moderate,PM2.5,Mumbai,2
2026-06-29 13:00:00,15.1,28.3,9.5,7.7,303.0,68.0,55,28.2,82.0,24.5,57,Moderate,PM2.5,Mumbai,2
2026-06-29 14:00:00,14.0,25.0,11.5,8.1,392.0,55.0,55,28.2,82.0,24.5,55,Moderate,PM2.5,Mumbai,2
2026-06-29 15:00:00,12.5,21.4,13.0,8.6,443.0,45.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-29 16:00:00,11.1,17.6,13.6,9.3,425.0,42.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-29 17:00:00,10.4,15.7,13.6,10.0,368.0,42.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-29 18:00:00,8.9,13.0,13.1,10.2,307.0,43.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-29 19:00:00,7.0,10.1,11.8,9.5,247.0,45.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-29 20:00:00,6.1,8.9,9.9,8.3,184.0,47.0,56,28.2,82.0,24.5,56,Moderate,PM2.5,Mumbai,2
2026-06-29 21:00:00,5.8,8.7,8.4,7.3,139.0,49.0,55,28.2,82.0,24.5,55,Moderate,PM2.5,Mumbai,2
2026-06-29 22:00:00,5.6,8.9,7.6,6.8,115.0,50.0,55,28.2,82.0,24.5,55,Moderate,O3,Mumbai,2
2026-06-29 23:00:00,5.6,9.0,7.2,6.5,108.0,49.0,55,28.2,82.0,24.5,55,Moderate,PM2.5,Mumbai,2
2026-06-30 00:00:00,5.7,9.3,5.7,4.2,134.0,51.0,54,28.2,82.0,24.5,54,Moderate,PM2.5,Mumbai,2
2026-06-30 01:00:00,6.4,10.8,6.8,5.0,221.0,49.0,54,28.2,82.0,24.5,54,Moderate,PM2.5,Mumbai,2
2026-06-30 02:00:00,7.8,13.4,8.4,6.0,340.0,48.0,54,28.2,82.0,24.5,54,Moderate,PM2.5,Mumbai,2
2026-06-30 03:00:00,9.3,16.5,9.3,7.1,416.0,49.0,54,28.2,82.0,24.5,54,Moderate,PM2.5,Mumbai,2
2026-06-30 04:00:00,10.3,18.2,9.1,8.2,406.0,56.0,54,28.2,82.0,24.5,54,Moderate,PM2.5,Mumbai,2
2026-06-30 05:00:00,11.6,19.7,8.2,9.2,352.0,66.0,54,28.2,82.0,24.5,54,Moderate,PM2.5,Mumbai,2
2026-06-30 06:00:00,12.2,20.7,7.4,9.8,308.0,74.0,54,28.2,82.0,24.5,54,Moderate,PM2.5,Mumbai,2
2026-06-30 07:00:00,12.8,20.7,6.7,9.6,290.0,78.0,54,28.2,82.0,24.5,54,Moderate,PM2.5,Mumbai,2
2026-06-30 08:00:00,12.4,19.8,6.1,9.0,280.0,80.0,53,28.2,82.0,24.5,53,Moderate,PM2.5,Mumbai,2
2026-06-30 09:00:00,11.6,18.6,6.0,8.2,282.0,79.0,53,28.2,82.0,24.5,53,Moderate,PM2.5,Mumbai,2
2026-06-30 10:00:00,10.5,17.3,6.9,7.3,303.0,72.0,53,28.2,82.0,24.5,53,Moderate,PM2.5,Mumbai,2
2026-06-30 11:00:00,9.8,16.5,8.3,6.2,336.0,61.0,52,28.2,82.0,24.5,52,Moderate,PM2.5,Mumbai,2
2026-06-30 12:00:00,9.6,16.5,9.0,5.0,356.0,49.0,52,28.2,82.0,24.5,52,Moderate,PM2.5,Mumbai,2
2026-06-30 13:00:00,9.2,15.8,9.0,5.1,353.0,48.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-06-30 14:00:00,9.7,16.6,9.1,5.3,337.0,47.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-06-30 15:00:00,9.8,17.4,8.8,5.2,317.0,46.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-30 16:00:00,9.8,18.1,8.1,4.7,295.0,46.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-30 17:00:00,10.0,18.9,7.1,4.0,268.0,46.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-30 18:00:00,8.8,16.8,6.1,3.4,237.0,47.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-30 19:00:00,7.9,15.4,5.0,2.9,197.0,48.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-30 20:00:00,8.1,16.4,4.0,2.5,154.0,48.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-30 21:00:00,8.7,18.3,3.2,2.2,123.0,49.0,50,28.2,82.0,24.5,50,Good,PM2.5,Mumbai,2
2026-06-30 22:00:00,8.4,17.6,2.8,2.2,104.0,50.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-06-30 23:00:00,8.4,17.2,2.6,2.3,97.0,51.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-07-01 00:00:00,6.6,13.2,3.4,2.7,118.0,50.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-07-01 01:00:00,6.9,13.2,5.0,3.5,198.0,49.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-07-01 02:00:00,7.4,13.6,7.2,4.7,307.0,47.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
2026-07-01 03:00:00,8.0,14.0,8.7,5.6,370.0,47.0,51,28.2,82.0,24.5,51,Moderate,PM2.5,Mumbai,2
